text,coarse_label,fine_label,label
"Wenn der Islam in Europa wirklich eines Tages die Überhand gewinnt, dann werden die linksgrünen Bahnhofsklatscher die ersten sein die ihre Köpfe verlieren. Denn auch der Islam hasst Verräter.",OFFENSE,ABUSE,1
"@USER Die einzige Alternative. Deutschland bzw Europa verlassen, bevor es zu spät ist.",OTHER,OTHER,0
@USER @USER Die Tatsache das Kirchen Vertreter sich mehr und mehr auf die Seite Politischer Vertreter schlagen ist nicht hinnehmbar. Trennung muss sein.,OTHER,OTHER,0
"@USER Nein, aber in diesem Spiel sind sich alle s.g. ""Volksparteien"" einig.",OTHER,OTHER,0
"@USER @USER Das war nicht seine erste Lüge....und sicherlich auch nicht seine letzte... |LBR| Aber egal, er steht da nich alleine im Raum, sind noch ein paar schlimmere Finger vor Ihm..!",OTHER,OTHER,0
"@USER @USER Weil die zu Doof für den Sport sind. Bei denen ist der Sport. Ich stelle eine Ziege, auf ein Spielfeld, 22 Gottes Krieger und wer sie zuerst geschwängert hat, hat das Spiel gewonnen.",OFFENSE,ABUSE,1
"Wir brauchen kein Schengen für alle, sondern effektiven Grenzschutz, keinen Euro für alle, sondern Haushaltsdisziplin in ganz Europa.",OTHER,OTHER,0
"@USER @USER @USER @USER Die Mär vom »unausweichlichen Dienst in Auschwitz« ist längst geschichtswissenschaftlich widerlegt worden. Außerdem meldete Groening sich FREIWILLIG zur SS &amp; unterstützte so ideologisch das deutsche NS-System! Er war genauso ein Teil des Holocaust, wie jeder andere Nazi auch!",OTHER,OTHER,0
"@USER ""Sammelklagen"" gibt es in Deutschland nicht und grundsätzlich können nur Betroffene einen Fall durch die Instanzen klagen. Das kann natürlich passieren &amp; solche Vorhaben würden (und wurden) von uns auch unterstützt!",OTHER,OTHER,0
"@USER @USER Die Massen von dummen Kommentarem und deutschfeindlichen Äusserungen dieser Grünen Person sind keine Meinungen, sondern trauriges Gelaber!!",OFFENSE,ABUSE,1
"Berichte vom Ringen der GroKo heute Morgen live auf @USER und @USER (kurz nach 9 u 10.30h). Höre, der @USER schaut auch vorbei! Sondierung",OTHER,OTHER,0
@USER @USER @USER @USER Währenddessen: Bei Nordstream2 geht es gegen die Kritik der EU voran.,OTHER,OTHER,0
"Zum vorherigen Retweet: Die ""Tolerant? Sind wir selber""-Filme haben wir im Sommer bei der Pride Night gezeigt. Sehenswert! ^ml",OTHER,OTHER,0
"Wir sollten alle Produkte boykottieren die mit Kopftücher, Burkas und ähnliches Werbung machen. Momentan tut dies die Firma Braun für Frauen Rasierer.",OFFENSE,ABUSE,1
Wegen antisemitischer Rufe von Fans wurde Energie Cottbus mit einer Geldstrafe und umfassenden Auflagen zur Prävention bedacht. Dieses Urteil des NOFV-Sportgerichts wurde nach einer Berufung nun aufgehoben. |LBR| Die Vorfälle bleiben für den Verein straffrei. |LBR| svbfce @USER,OTHER,OTHER,0
@USER @USER Gesicht???? Was für ein Gesicht. Der hat nicht einmal einen Hals. Bei uns heißt so etwas Wutzekopp.,OFFENSE,INSULT,1
@USER Danke für den Hinweis! Jetzt geht der Link wieder. :-),OTHER,OTHER,0
@USER @USER @USER die die zu uns kommen und auf ihr Land so stolz sind z.b die Türken,OTHER,OTHER,0
Behzad Fallahzadeh vom @USER: Legale Einwanderung in EU ist die von Eliten.,OTHER,OTHER,0
"@USER @USER Wenn die Heimatgefühle zur Türkei so groß sind ,sollten sie zurück gehen",OTHER,OTHER,0
@USER Doch geht hin...es neigt sich dem Ende zu. Weihnachten wie wir es kennen wird es nicht mehr geben...!,OTHER,OTHER,0
"Am kommenden Dienstag, dem 12.9., soll die nächste Sammelabschiebung nach Afghanistan von Düsseldorf aus stattfinden. Abschiebungenstoppen",OTHER,OTHER,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Vor allem Belege erträgt sie nicht.,OTHER,OTHER,0
@USER Ja ist denn schon wieder Muttertag?,OTHER,OTHER,0
@USER @USER @USER @USER Ich weiß Dieter ich weiß...liegt wohl an deinen Kompromisse mit dem Fortschritt..!!,OTHER,OTHER,0
Gutmensch-Wahnsinn in Schweden: Hunderte radikale IS-Kämpfer erhalten neue Identitäten |LBR| Von Anonymous - 1. Juli 20174676 5,OFFENSE,INSULT,1
"Heute wieder ganztägig Sondierungsgespräche mit der Union - nachdem wir gestern bis kurz vor Mitternacht in der bayerischen Landesvertretung waren, ist heute das Konrad-Adenauer-Haus dran. Lese viel Falsches, was angeblich vereinbart sei. |LBR| Skepsis war, ist und bleibt begründet.",OTHER,OTHER,0
@USER @USER @USER @USER @USER Das kannst du sicher auch begründen oder?,OTHER,OTHER,0
@USER Hitler war auch nicht absolut böse sondern hat viel gutes auch gemacht,OFFENSE,ABUSE,1
"@USER Oh. Leider können wir gerade nicht rekonstruieren, wie der Fehler passiert ist. Tatsächlich ist der 100. Geburtstag. Entschuldigung.",OTHER,OTHER,0
"@USER Schickt unsere Verdeidigungsministerin als Stangengirl zur Truppenbetreuung an die Front ,aber selbst dort wird sie Versagen.Eine Verteidigungsministerin ist Ein Hohn an die Truppe.Rommel wache auf!",OFFENSE,INSULT,1
@USER @USER Hey Charr...du bist kein guter Boxer...im Ami-Land haut dich jeder Sparingspartner wech du Pfeife...! |LBR| @USER,OFFENSE,INSULT,1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Siehst Du, wir machen das seit 15 Jahren, aber es müssen immer erst Große kommen, damit man Gehör findet. Jetzt, wo Magaldi auf dem Markt ist, kommen die von damals an und sagen, da hattet ihr ja doch recht",OTHER,OTHER,0
Wie lange wollt ihr uns eigentlich noch verarschen? |LBR| illner,OFFENSE,PROFANITY,1
@USER fröhlicher gruß aus dem heiligen stadtteil st.georg gaby,OTHER,OTHER,0
@USER Die leeren ihre Gefängnisse...sie schicken uns unbrauchbares widerliches Pack.,OFFENSE,ABUSE,1
"@USER @USER @USER melde dich doch, ich war noch da",OTHER,OTHER,0
@USER Merkels Vasallen dieLügenpresse und Medien werden das wohl nicht senden dürfen!! Aber dafür wir um so mehr!!! |LBR| TEILEN!!!,OFFENSE,ABUSE,1
@USER @USER @USER Kein Fischer Chor. Frag nochmal.,OTHER,OTHER,0
@USER @USER Schlimm genug in solch einer Position als unglaubwürdig zu gelten...und trotzdem weiter beschäftigt zu werden...! |LBR| @USER,OFFENSE,INSULT,1
@USER @USER @USER @USER Ja. Aber eine Islamisierung findet nicht statt. Wenn wir alle brav Blockflöte spielen,OTHER,OTHER,0
"@USER Oh, ich hatte schon eine Lesung in einem Gymnasium. Vor der gesamten Oberstufe in der Aula.",OTHER,OTHER,0
"Hallo Freunde,bin gerade aus einer poln. Gemeinde zurück.Sagte dort den Polen,""EU-Bürger sind glücklich, wie seit 6 Jahren nicht"" (ntv)",OTHER,OTHER,0
"Merkel – Vollbeschäftigung bis 2025, ""das ist zu schaffen"" Das Lügen u. Betrügen geht auch zur BTW 2017 weiter",OFFENSE,INSULT,1
"@USER @USER @USER @USER Hätte Vorschläge, die ich besser nicht poste.",OTHER,OTHER,0
"@USER @USER @USER @USER @USER Er sagte weiterhin ausdrücklich, das es keinem der aufgrund des Grundgesetzes gewählt wurde zusteht an dem Prozess mitzuwirken da diese für die Alliierten arbeiten, und sich ihre Akte erst vorher genehmigen lassen müssen, Punkt aus‼",OTHER,OTHER,0
@USER Die Türken sollen ihr Hass auf alles Nicht-Türkische in der Türkei ausleben - nicht in Österreich. Es ist ganz einfach.,OFFENSE,ABUSE,1
@USER Da findet man all die schön sachen aus der guten alten Zeit,OFFENSE,ABUSE,1
o2 hat mich nach 1 Stunde in der Warteschleife abgeschaltet. Ich soll es wieder |LBR| probieren. So ein Laden muss boykottiert werden.,OTHER,OTHER,0
"@USER @USER Was ein ""konservativ bis rechtspolitsch"" orientierter Mensch tut, ist niemals gut. Merke(l) dir das!!",OTHER,OTHER,0
"@USER Tja wenn man kooperiert und Mitstreiter verrät,gibts als Belohnung Freispruch!",OTHER,OTHER,0
"@USER @USER Nochmal: Nirgends im Text ist ersichtlich, dass die Aufteilung in Schutzkategorien eben nicht für die - als erstes Beispiel gewählten - Familien in Gr. gilt. Es ist einfach eine andere Debatte. Mag nicht beißen, hinkt aber.",OTHER,OTHER,0
Gerade auf Phoenix meinen Truck auf alten Bildern am Grenzübergang Marienborn entdeckt. Wir wurden alle bestrahlt mit Gamma Kanonen. Ich hab gerade ne Riesen Krawatte,OTHER,OTHER,0
@USER @USER @USER @USER @USER @USER Steht auf wenn ihr Deutsche seit!,OTHER,OTHER,0
@USER @USER Schickt diese ISIS-Schlampe nach Syrien!,OFFENSE,ABUSE,1
"@USER Die Wahrscheinlichkeit das sich deren Jugend europäisch eingliedert ist sehr gering....warum auch, hier wird den Muslimen alles geboten Muslime zu bleiben. |LBR| Siehe Anschläge Frankreich...allesamt im Kindesalter eingewandert und sie töteten",OFFENSE,ABUSE,1
"@USER Nimmst Du Drogen, oder ist es Alkohol?",OFFENSE,INSULT,1
Zwei Raketen aus dem Gazastreifen sind vor kurzem in Israel eingeschlagen. Keine Verletzten.,OTHER,OTHER,0
"@USER @USER @USER Er hatte niemals die Macht das zu verhindern, es war mehr als Warnung an die aber leider zu gehirngewaschene Bevölkerung zu verstehen",OTHER,OTHER,0
Wenn Merkel wieder gewählt wird dann wird Deutschland überschwemmt werden und in Gewalt und Chaos enden.,OFFENSE,ABUSE,1
"Angela Merkel im t-online.de-Interview - Wie kann man in so kurzer Zeit nur so viel Schei** labern, lügen u. der Welt etwas vorgaukeln",OFFENSE,INSULT,1
"""Zusammen sind wir(stark) Deutschland"" TagderDeutschenEinheit. Gleich Ök.Gottesd., Festakt&amp;Empfang beim BP, dann TagOffenenMoschee mainz",OTHER,OTHER,0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Der soll sich verpissen - ihm passen die BKA- Gutachten zum Anne-Frank Tagebuch nicht, Menuhin passt ihm auch nicht, da auch da Belege drin sind.",OTHER,OTHER,0
"""Auch Sachsen gehört zu Deutschland"" - trotz Unfähigkeit die richtigen Lehren aus dem Wahldebakel zu ziehen cduSachsen",OTHER,OTHER,0
@USER @USER @USER schade. das nächste mal meldest du dich rechtzeitig,OTHER,OTHER,0
@USER ZF Erdowahn und seine Koran und Sharia Treue Gemeinde sind die schlimmsten Rassisten. Wir haben dem Islam heute den Krieg erklärt. Wir haben diese Spinner 800Jahre gewarnt. Jetzt ist Schluss mit Lustig. ++ Deus Vult +++,OFFENSE,ABUSE,1
@USER @USER Dabei hatte der Seehofer mal gute Ansätze...die Watschn von Merkel spürt er heute noch |LBR| Das ablichten mit grünem Dreck ist seine Strafe!,OFFENSE,ABUSE,1
SPD Sonderparteitag in Bonn. |LBR| Öffentliche Auszählung der Stimmen. Wer mit Nein gestimmt hat wird bestimmt saniert. |LBR| Das ist Demokratie! |LBR| Warum hat man nicht geheim abgestimmt und ausgezählt. Um Druck auf die Mitglieder der SPD auszuüben. Der Vorstand tut alles um weiter zu machen.,OTHER,OTHER,0
@USER @USER Es bedeutet das bei der groko auch die selben Minister im Amt bleiben und Schulz Vizekanzler..?,OTHER,OTHER,0
"@USER @USER Die Anzahl der Flüchtlinge in Deutschland ist vollkommen irrelevant für unsere ""Einnahmen"", da diese sich aus Spenden generieren. Besser informieren vorm posten!",OTHER,OTHER,0
"@USER @USER Diese Armani-Punker leben auf der Sonnenseite des Lebens ,da kann man generös über die Probleme hinwegsehen,",OFFENSE,INSULT,1
"Wenn die FDP wieder mit der CDU zusammen geht damit Jamaika gebildet werden kann, sollte sie bei der nächsten Wahl von der Bildfläche verschwinden. Jetzt hat sie die Chance Stärke zu zeigen. Ich glaube sie wird sich wieder prostituieren.",OTHER,OTHER,0
"Um d. Meinung als ""Freiheit Andersdenkender"" steht es heute schlechter, als zu DDR-Zeiten. Nur ich denke, heute würde d. BR schießen lassen",OTHER,OTHER,0
"@USER @USER @USER Für Kinderfickerei gibt es keine Härtefälle"" Hier gelten Deutsche Gesetze und sonst nichts!",OFFENSE,PROFANITY,1
"@USER @USER @USER @USER Wir wiederholen uns gerne. Ein Großteil dieses Landes bekennt sich zur Vielfalt und Demokratie. Das bedeutet aber nicht, dass es keinen Rassismus gibt. Die AfD und die Neue Rechte ist dabei den Konsens einer vielfältigen Gesellschaft in Frage zu stellen.",OTHER,OTHER,0
"Ihr Austro-Türken seid doch gar nicht bereit, Euch anzupassen. |LBR| So wie im 17. Jahrhundert müssen wir Euch davonjagen. Es wird Zeit.",OFFENSE,ABUSE,1
"Die STAATSMEDIEN sprechen sich noch nicht mal ab !!! Einer hat gesagt , das der Staat Fehler gemacht hat und auf Folgen von MOSLEMTERROR nicht vorbereitet war! Aber wer hats gesagt??? Erst heißt er dieMIESEEHRE und dann wieder MAASmänneken !!LÜGE,LÜGE,LÜGE von STAATSMEDIEN!!",OFFENSE,ABUSE,1
"@USER @USER Der erste Satz von Kurz schon symptomatisch bezeichnend, das merkelsche Einhornschloß enlarvend: |LBR| "" nun, wir wußten schon ziemlich früh, wohin die Reise geht"" |LBR| Maischberger",OFFENSE,INSULT,1
Der Islam hat sich in den Sechzigern nicht integriert warum geht ihr davon aus dass er sich jetzt integrieren möchte? So dumm kann doch kein Mensch sein. |LBR| illner,OFFENSE,ABUSE,1
"@USER @USER Das sind tatsächlich kluge junge Köpfe am Werk, die kriegen es hin..und das sogar gut...! |LBR| Oder ist Fußballweltmeister doch eine höhere Auszeichnung...?",OTHER,OTHER,0
@USER Also...ich mag Stegner oder das etwas Schulz...die dicke Nahles und der kleine unterernährte Heiko gefällt mir auch gut... |LBR| Nur mit diesen in den Reihen schaffen wir die ersehnte unter15% Hürde.....,OFFENSE,INSULT,1
Das BVerfG hat über eine DritteOption beim Geschlechtseintrag entschieden. Der Inhalt wird morgen Vormittag veröffentlicht. Wie aufregend!,OTHER,OTHER,0
@USER @USER Stellt sich auch die Frage woher die sogenannten Flüchtlinge diese neuen Boote haben. Denk Sport Aufgabe für alle.,OTHER,OTHER,0
"Es sind doch nicht Flüchtlinge, die kommen, sondern Gesetze brechende Invasoren, die zu 95% kein Recht auf Asyl haben. Zurück mit ihnen.",OFFENSE,ABUSE,1
"Von der Frage, was mit Europa in einer Regierung von Schwarz-Gelb und Grün passieren würde, ganz zu schweigen.",OTHER,OTHER,0
"@USER Die Grünen haben 2013 nicht Schwarz-Grün machen wollen, 2017 haben sie dennoch über Jamaika gesprochen. War das in Ihren Augen auch verhaltenskreativ oder war das okay? ;)",OTHER,OTHER,0
"Fangt doch mal an zu denken, Ihr Afrikaner. Geburtenkontrolle ist |LBR| angesagt. Damit die Neugeborenen ausreichend ernährt werden können.",OFFENSE,ABUSE,1
NTV ist genau wie ARD und ZDF Rot Grün versifft anstatt AFD Politiker zu Wort kommen lassen werden unaufhörlich Linke u Grüne zitiert |LBR| AFD,OFFENSE,ABUSE,1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Tja, entweder hat @USER früher gelogen und sich verstellt, oder er war nie anders - mich langweilt der Scheiß enorm. Ich guck gleich zu meinen Nicht-Deutschen Followern - das ist interessant und aufbauend.",OFFENSE,PROFANITY,1
@USER @USER Wie? Dieses Pack wird doch von der Bundesregierung finanziert!! Das ist Merkels privat Armee! Hitler hatte auch Schläger Trupps!,OFFENSE,ABUSE,1
"Das Einzige, was in dieser EU mit deutschem Führungsanspruch noch funktioniert, sind die Geldpresse und Merkels Wunschvorstellungen",OTHER,OTHER,0
@USER Ja die schauen auch abgemagert aus...speziell das fette Altmaier-Etwas....,OFFENSE,INSULT,1
@USER Spätestens am 25. September alles wieder vergessen! Reine Wahlbetrugsmasche!,OTHER,OTHER,0
@USER @USER @USER Ist eigentlich noch niemand auf die Idee gekommen diesen Soros endgültig zu ......*zensiert*?!,OFFENSE,ABUSE,1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Nun, ist Ihre Illusionsblase etwas löchrig geworden beim BKA -Bericht?",OTHER,OTHER,0
Die Souveränität eines Staates darf nicht durch ein Gericht aufgehoben werden. Außerdem |LBR| gehen Invasoren nur in Länder mit Sozialhilfe.,OFFENSE,ABUSE,1
@USER Das sind strategische Punkte....das geschieht nicht zufällig. |LBR| Die französische Politik will das so....aber wollte es das französische Volk auch...? |LBR| Die gleiche Frage stellen wir deutschen uns auch...und der Rest der Europäer auch.,OTHER,OTHER,0
"@USER @USER @USER @USER In der Türkei, das Maul nicht riskieren und hier frech werden! Typisch Türke!",OFFENSE,ABUSE,1
@USER Weiß Herr Sauer schon davon?,OTHER,OTHER,0
"Hab gerade ein paar Ausschnitte dusselige Will geschaut lol ! Klasse Weidel , die Blödmänner gehen wie Besenbinder aufeinander los !",OFFENSE,INSULT,1
@USER Ich schließe mich Gauland an....irgendwo in Anatolien entsorgen...!!,OFFENSE,ABUSE,1
"@USER Meinst du Citeecar? Wir freuen uns, dass auch Unternehmen an der Parade teilnehmen. Das Maß an Werbung ist durch uns begrenzt.",OTHER,OTHER,0
"Was nützt Dir eigentlich die ganze großartige,undifferenzierte Diversity |LBR| wenn |LBR| Du |LBR| tot |LBR| bist |LBR| NewYork",OTHER,OTHER,0
"Die wichtigsten Themen im Januar laut Politbarometer: Flüchtlinge 40 %, Regierungsbildung 35 %, Rente 15 %, Soziale Gerechtigkeit 12 %. Das scheint bei der @USER kaum jemanden zu interessieren. Funktionäre haben ihre eigene Agenda. spdbpt18 SPDerneuern NoGroKo",OTHER,OTHER,0
Türkeiurlaub gestrichen. Keinerlei Vergünstigungen für Türkei. Bis sich dort die |LBR| Demokraten gegen den irren Sultan wehren und ihn davonjagen,OFFENSE,INSULT,1
@USER Foto: (c) Jüdisches Forum für Demokratie und gegen Antisemitismus e.V.,OTHER,OTHER,0
"Wenn andere Meinungen nur niedergebrüllt werden sollen, spricht das letztlich für sich. Ich werde mich davon nicht beeindrucken lassen. (3)",OTHER,OTHER,0
"@USER @USER Die Tafeln sind total überlaufen zum großen Teil von Asylanten, und deutsche Arme gucken in die Röhre!Die Asylanten brauchen all ihr Geld für Luxusartikel wie Klamotten,Smartphones und Rauschmittel.",OFFENSE,ABUSE,1
WO SOLL DAS ENDEN ??? WENN MAN SO VIEL HASS UND WUT ERZEUGT WIE DIESES FRETTCHEN VON DER SED-STASI-SEKTE CDU/CSU/LINKE/ROTE/GRÜNE ????,OFFENSE,ABUSE,1
@USER @USER Na sowas aber auch! :/) Danke für die Info!,OTHER,OTHER,0
"Schulz wurde als Kind nicht verwöhnt, sondern er war |LBR| ein sogenannter Schultrottel. 2 x sitzen geblieben und |LBR| ohne Schulabschluss.",OFFENSE,INSULT,1
"@USER @USER @USER Wenn Siedlungsbau kritisiert werden ""muss"", dann bitte zumindest auch Terror-Unterstützung!",OTHER,OTHER,0
"Grenzkontrollen, 15TSD Polizisten in HH &gt; Honecker hatte weniger Angst als seine ""FDJ-Agitatorin"" Putin war ja auch in Dresden",OTHER,OTHER,0
@USER Erstens gibt es aber leider keine Zahlen zu diesen zweitinstanzlichen Entscheidungen und zweitens geht nicht jedes Verfahren in die zweite Instanz.,OTHER,OTHER,0
"Der Weitertransport von ""Schiffbrüchigen"" nach Europa ist ein |LBR| Verbrechen an den Italienern, die dann dafür zahlen müssen. Sauerei.",OFFENSE,ABUSE,1
@USER Unterschlagung-Presse!Warum müsse wir diesen öffentlich rechtlichen Vollpfosten-Sender Zwangsabgaben zahlen.Freiheit in der Senderwahl!!!!!!!‘,OFFENSE,ABUSE,1
@USER @USER Der nächste Bundesverdienstkreuz-Nominierte....ist gerade enVogue bei den dejtsche.... |LBR| Irrsinn Wahnsinn Schwachsinn Blödsinn....ja ein Land verblödet!,OTHER,OTHER,0
